"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"msedge","1","416","3484538339328","14295040","37285888","18944","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","Microsoft Corporation","1.53125","106.0.1370.52","106.0.1370.52","Microsoft Edge","Microsoft Edge","Process","4",,"False",,"3696","Microsoft.Win32.SafeHandles.SafeProcessHandle","416","18856",".","0","","System.Diagnostics.ProcessModule (msedge.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18944","18944","37285888","37285888","671632","671632","55562240","55562240","105205760","105205760","1514143744","3484732620800","True","Idle","37285888","37285888","00:00:00.2187500","msedge","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 20:37:49",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5312500","00:00:01.3125000","1319862272","3484538339328","False",,,,"14295040","14295040",,
"msedge","1","436","3484635398144","5160960","97677312","22208","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","Microsoft Corporation","81.3125","106.0.1370.52","106.0.1370.52","Microsoft Edge","Microsoft Edge","Process","4",,"False",,"2704","Microsoft.Win32.SafeHandles.SafeProcessHandle","436","19684",".","0","","System.Diagnostics.ProcessModule (msedge.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22208","22208","97677312","97677312","832528","832528","143630336","143630336","202510336","202510336","1931296768","3485149773824","True","Idle","97677312","97677312","00:00:29.1562500","msedge","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 20:56:34",,"System.Diagnostics.ProcessThreadCollection","00:01:21.3125000","00:00:52.1562500","1416921088","3484635398144","False",,,,"5160960","5160960",,
"msedge","1","297","3484531761152","60772352","49844224","18472","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","Microsoft Corporation","1.78125","106.0.1370.52","106.0.1370.52","Microsoft Edge","Microsoft Edge","Process","8",,"False",,"3472","Microsoft.Win32.SafeHandles.SafeProcessHandle","297","22852",".","0","","System.Diagnostics.ProcessModule (msedge.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18472","18472","49844224","49844224","662880","662880","62693376","62693376","127127552","127127552","450826240","3487964270592","True","Normal","49844224","49844224","00:00:00.4218750","msedge","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:20:55",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7812500","00:00:01.3593750","1313284096","3484531761152","False",,,,"60772352","60772352",,
"msedge","1","319","3484541100032","3678208","40710144","18264","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","Microsoft Corporation","3.34375","106.0.1370.52","106.0.1370.52","Microsoft Edge","Microsoft Edge","Process","4",,"False",,"3132","Microsoft.Win32.SafeHandles.SafeProcessHandle","319","23704",".","0","","System.Diagnostics.ProcessModule (msedge.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18264","18264","40710144","40710144","705696","705696","67043328","67043328","108605440","108605440","1663016960","3484881494016","True","Idle","40710144","40710144","00:00:01.4218750","msedge","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 07:24:12",,"System.Diagnostics.ProcessThreadCollection","00:00:03.3437500","00:00:01.9218750","1322622976","3484541100032","False",,,,"3678208","3678208",,
"msedge","1","324","3484537139200","43028480","22859776","17792","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","Microsoft Corporation","0.234375","106.0.1370.52","106.0.1370.52","Microsoft Edge","Microsoft Edge","Process","8",,"False",,"1988","Microsoft.Win32.SafeHandles.SafeProcessHandle","324","25404",".","0","","System.Diagnostics.ProcessModule (msedge.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17792","17792","22859776","22859776","689768","689768","22937600","22937600","63496192","63496192","1514143744","3484732620800","True","Normal","22859776","22859776","00:00:00.0312500","msedge","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:20:54",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","00:00:00.2031250","1318662144","3484537139200","False",,,,"43028480","43028480",,
"msedgewebview2","1","286","2306947428352","2420736","11845632","19160","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","1.703125","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"2616","Microsoft.Win32.SafeHandles.SafeProcessHandle","286","5576",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19160","19160","11845632","11845632","689800","689800","19320832","19320832","27566080","27566080","682110976","2307079548928","True","Normal","11845632","11845632","00:00:01.1250000","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:19:42",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7031250","00:00:00.5781250","549990400","2306947428352","False",,,,"2420736","2420736",,
"msedgewebview2","1","208","2306876039168","49152","7852032","15488","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","0.109375","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"900","Microsoft.Win32.SafeHandles.SafeProcessHandle","208","8728",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15488","15488","7852032","7852032","645784","645784","7987200","7987200","19464192","19464192","512155648","2306909593600","True","Normal","7852032","7852032","00:00:00.1093750","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:19:42",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00","478601216","2306876039168","False",,,,"49152","49152",,
"msedgewebview2","1","976","37491830702080","5701632","98893824","30784","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","3.65625","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","10",,"False",,"2636","Microsoft.Win32.SafeHandles.SafeProcessHandle","976","10584",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30784","30784","98893824","98893824","1274464","1274464","180125696","180125696","163164160","163164160","1234358272","37492003885056","True","AboveNormal","98893824","98893824","00:00:01.5312500","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:19:42",,"System.Diagnostics.ProcessThreadCollection","00:00:03.6562500","00:00:02.1250000","1061175296","37491830702080","False",,,,"5701632","5701632",,
"msedgewebview2","1","390","3484534239232","2605056","94158848","18600","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","25.296875","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","4",,"False",,"2800","Microsoft.Win32.SafeHandles.SafeProcessHandle","390","11344",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18600","18600","94158848","94158848","667936","667936","196513792","196513792","226516992","226516992","1756364800","3484974841856","True","Idle","94158848","94158848","00:00:03.3281250","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:19:42",,"System.Diagnostics.ProcessThreadCollection","00:00:25.2968750","00:00:21.9687500","1315762176","3484534239232","False",,,,"2605056","2605056",,
"msedgewebview2","1","204","2306876039168","4550656","8146944","15360","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","0.21875","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3728","Microsoft.Win32.SafeHandles.SafeProcessHandle","204","12352",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15360","15360","8146944","8146944","645784","645784","9187328","9187328","20254720","20254720","528932864","2306926370816","True","Normal","8146944","8146944","00:00:00.0937500","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:57",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.1250000","478601216","2306876039168","False",,,,"4550656","4550656",,
"msedgewebview2","1","281","2306949787648","15118336","10465280","18800","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","1.84375","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3760","Microsoft.Win32.SafeHandles.SafeProcessHandle","281","12376",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18800","18800","10465280","10465280","694408","694408","11329536","11329536","28852224","28852224","707538944","2307104976896","True","Normal","10465280","10465280","00:00:01.2343750","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:57",,"System.Diagnostics.ProcessThreadCollection","00:00:01.8437500","00:00:00.6093750","552349696","2306949787648","False",,,,"15118336","15118336",,
"msedgewebview2","1","510","37491696480256","8278016","44953600","27936","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","0.21875","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","10",,"False",,"3792","Microsoft.Win32.SafeHandles.SafeProcessHandle","510","12464",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27936","27936","44953600","44953600","1113600","1113600","45068288","45068288","69627904","69627904","977285120","37491746811904","True","AboveNormal","44953600","44953600","00:00:00.0781250","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:57",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.1406250","926953472","37491696480256","False",,,,"8278016","8278016",,
"msedgewebview2","1","302","3484815523840","43728896","102236160","18472","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","5.5","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3824","Microsoft.Win32.SafeHandles.SafeProcessHandle","302","12568",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18472","18472","102236160","102236160","668456","668456","195944448","195944448","248872960","248872960","1930956800","3485149433856","True","Normal","102236160","102236160","00:00:01.5468750","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:57",,"System.Diagnostics.ProcessThreadCollection","00:00:05.5000000","00:00:03.9531250","1597046784","3484815523840","False",,,,"43728896","43728896",,
"msedgewebview2","1","1205","2341806493696","36691968","34246656","46280","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","4.3125","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3492","Microsoft.Win32.SafeHandles.SafeProcessHandle","1205","12980",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","46280","46280","34246656","34246656","1014544","1014544","43765760","43765760","104873984","104873984","1394221056","2342151397376","True","Normal","34246656","34246656","00:00:02.5937500","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:57",,"System.Diagnostics.ProcessThreadCollection","00:00:04.3125000","00:00:01.7187500","1049317376","2341806493696","False",,,,"36691968","36691968",,
"msedgewebview2","1","146","2272249970688","6737920","2113536","10736","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","0.015625","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3188","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","13116",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10736","10736","2113536","2113536","114256","114256","2248704","2248704","7438336","7438336","262602752","2272300302336","True","Normal","2113536","2113536","00:00:00.0156250","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:57",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","212271104","2272249970688","False",,,,"6737920","6737920",,
"msedgewebview2","1","146","2272249970688","7217152","2113536","10736","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","0.046875","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3324","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","16164",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10736","10736","2113536","2113536","114256","114256","2248704","2248704","8204288","8204288","262602752","2272300302336","True","Normal","2113536","2113536","00:00:00.0312500","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:19:42",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","212271104","2272249970688","False",,,,"7217152","7217152",,
"msedgewebview2","1","1199","2341761470464","9420800","31821824","45984","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\106.0.1370.52\msedgewebview2.exe","Microsoft Corporation","4.953125","106.0.1370.52","106.0.1370.52","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","8",,"False",,"3664","Microsoft.Win32.SafeHandles.SafeProcessHandle","1199","16188",".","0","","System.Diagnostics.ProcessModule (msedgewebview2.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","45984","45984","31821824","31821824","1010744","1010744","37208064","37208064","94633984","94633984","1377435648","2342134611968","True","Normal","31821824","31821824","00:00:03.5468750","msedgewebview2","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:19:42",,"System.Diagnostics.ProcessThreadCollection","00:00:04.9531250","00:00:01.4062500","1004294144","2341761470464","False",,,,"9420800","9420800",,
"MsMpEng","0","825","2204195909632","126578688","208867328","99632",,,"131.578125",,,,,"Process","8",,,,,,"825","2464",".","0","",,,,,"99632","99632","208867328","208867328","595624","595624","732545024","732545024","669257728","669257728","1205346304","2204523569152",,,"208867328","208867328","00:00:31.6718750","MsMpEng",,"True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:24",,"System.Diagnostics.ProcessThreadCollection","00:02:11.5781250","00:01:39.9062500","877686784","2204195909632","False",,,,"126578688","126578688",,
